LI,NE,RCI,RP,RA,CT,%K
17.20909073,0.359968666,10,0.575521125,0.368351553,7232707000,8.081236872
2.720899364,0.646554744,2.961222925,0.619669646,0.219019297,1103303000,1.232740782
2.36833162,0.713851915,10,0.425734491,0.121823109,1935059000,2.162077095
1.180632105,0.819509187,1.154486604,0.799970694,0.144387361,2280323000,2.547846927
2.449336101,0.330928786,22.07068306,0.578416148,0.387001594,5040046000,5.631336313
3.016069616,0.246390007,12.6370014,0.424145536,0.319640314,2266282000,2.532158659
2.059649242,0.482819767,10,1.122400136,0.580483164,1125392000,1.257421229
5.409640678,0.26633223,21.9261771,1.029584527,0.755372983,3802636000,4.248755307
1.160971817,0.767509813,10,0.475639759,0.110581577,1021993000,1.14189162
1.486115096,0.588394803,10,1.044695122,0.430001941,2539877000,2.837851397
2.926521845,0.284327406,159.8135053,0.736347334,0.526983607,2348014000,2.62347933
595.1790323,0.001668601,3.925696456,0.141772126,0.141535565,1841955000,2.058050279
2.264028519,0.799332762,5.007706588,4.652381351,0.933580514,1777846000,1.986420112
2.651447407,0.546551018,33.04132374,0.895873621,0.406232981,1003540000,1.121273743
10.01652266,0.725543074,29.65135899,2.382793152,0.653974083,3902892000,4.360773184
1.3630786,0.573639087,46.94179149,5.676186324,2.420103982,3537404000,3.952406704
1.425816384,0.69049349,10,3.003875809,0.929719118,1975217000,2.206946369
1.869856971,0.436119584,19.889056,1.571632443,0.886212755,2852622000,3.187287151
1.59814458,0.605652087,10,1.499255717,0.591228363,3733704000,4.171736313
2.672981851,0.607495852,10,0.817746161,0.32096876,16985502000,18.97821453
1.270862304,0.768032625,5.932966992,1.837765067,0.426301539,41312913000,46.15967933
1.340696385,0.649685791,12.80482384,1.433539531,0.502189267,6179781000,6.90478324
1.635041997,0.419366396,37.09593416,4.230191101,2.456191106,889048000,0.993349721
3.241183093,0.349782958,94.71342544,0.462808395,0.300925906,6131227000,6.850532961
1.83558659,0.526599226,6.689824847,1.073342589,0.508121212,4180423000,4.670863687
1.416743533,0.42420203,9.121224093,0.399654229,0.230120094,1319723000,1.474550838
21.41532394,0.204974587,14.19538582,0.108035799,0.085891206,1273365000,1.42275419
2.123581348,0.481524322,23.95662809,1.104611505,0.572714199,5694426000,6.362487151
2.822830756,0.648128843,10.89284853,0.550882996,0.193839837,2140346000,2.391448045
3.718123488,0.287154823,57.70391459,1.026535388,0.7317608,13673879000,15.27807709
2.472586762,0.553377697,3.850452937,0.449316686,0.200674853,12391286000,13.84501229
1.368524511,0.475232022,8.088930494,0.355512432,0.18656154,558870000,0.624435754
2.597133873,0.226972458,40.16357844,0.477682103,0.369261422,2467591000,2.757084916
1.625084775,0.61289781,10,0.715509037,0.276975115,2144754000,2.396373184
3.633529609,0.777368252,12.13014641,3.136493214,0.698282968,737067000,0.823538547
2.368501333,0.561163075,20.37656953,0.199113512,0.087378361,2304871000,2.57527486
2.634684734,0.333194472,9.114431911,0.948596213,0.632529198,2210303000,2.469612291
1.283232849,0.680765416,2.475185411,0.764043044,0.243908963,4112341000,4.594794413
1.439264273,0.756809976,2.96543412,1.156457749,0.281238988,10039909000,11.21777542
19.62206871,0.394010485,6.269487377,0.301493536,0.182701922,4884550000,5.457597765
1.961122177,0.517046577,13.80621552,1.296508555,0.626153245,2385981000,2.665900559
1.747028081,0.716158869,4.28982045,1.206304253,0.342398763,13463023000,15.0424838
1.221840592,0.604370923,10,1.380166552,0.546034018,17538776000,19.59639777
1.45213598,0.629864605,6.545961415,1.067240823,0.395023604,1228113000,1.372193296
1.04955213,0.489104745,7.42798528,0.693629019,0.354371774,54678000,0.061092737
5.779871959,0.17171313,14.04793405,0.587885465,0.486937812,6772548000,7.567092737
7.193682219,0.083414025,5.05073725,0.052126493,0.047778413,1663078000,1.858187709
2.429989955,0.595632105,10,1.771352456,0.716278064,1157421000,1.293207821
1.582902259,0.684704375,6.865333083,1.420774253,0.447963905,19948555000,22.28888827
1.344783322,0.752739571,14.70104552,1.922570902,0.475375706,3890033000,4.346405587
1.881401296,0.495120904,9.219949499,0.924199224,0.466608868,1406497000,1.571505028
2.246029787,0.687538747,5.498358279,0.595019286,0.185920472,6214201000,6.943241341
4.057948343,0.219694587,26.45820336,1.150189178,0.897498841,3383681000,3.780649162
3.786555708,0.22365238,10,0.902303764,0.70050138,2091115000,2.336441341
2.86708976,0.700964442,9.81668166,1.643229482,0.491384044,1148249000,1.282959777
1.0936118,0.834496331,2.654409771,1.816253414,0.300596604,2934370000,3.278625698
1.481774438,0.640414669,2.700480695,0.763043051,0.274379088,2631306000,2.940006704
2.808602728,0.324971675,26.61919406,0.557673766,0.376445588,4701801000,5.253408939
1.453385875,0.269496888,157.7662026,0.141716029,0.103524,159809000,0.178557542
1.165267546,0.606899056,4.798710028,0.493066637,0.19382496,233784000,0.261211173
1.558309713,0.570422498,10,1.165775492,0.500790924,1619695000,1.809715084
1.350918401,0.714263341,10,0.144616945,0.041322363,768206000,0.858330726
1.445792237,0.71577243,10,2.100995549,0.597160859,904364000,1.01046257
4.594774721,0.351971859,8.866463051,0.297001901,0.19246559,15289188000,17.08289162
3.538929278,0.224584481,8.212335809,0.478042034,0.370681212,7511209000,8.392412291
2.265544099,0.489717734,21.6353578,1.129906747,0.576571375,4344866000,4.854598883
1.528240959,0.790940515,2.459200497,1.222386591,0.255551511,7911580000,8.83975419
1.266395044,0.626710995,16.85612762,1.659152209,0.619343277,12702476000,14.19271061
2.396089357,0.460338111,12.5817774,0.796463044,0.429820751,23774525000,26.56371508
1.661893294,0.481077614,18.97148232,0.814259455,0.42253746,3510825000,3.922709497
2.18751995,0.445171565,10,0.408334294,0.226555477,10826294000,12.09641788
1.148632842,0.626210375,3.40944795,0.638485951,0.238659424,1411218000,1.576779888
10.70713446,0.092937732,80.26409342,0.251558594,0.228179309,5516681000,6.163889385
2.175069953,0.802021089,11.62217497,3.730753226,0.738610463,5826347000,6.509884916
3.234403432,0.742851391,7.169210615,0.508452215,0.13074778,3181538000,3.554791061
1.365489221,0.640749457,5.340118226,1.562288466,0.56125298,2793645000,3.121391061
5.227803328,0.227136382,38.91267214,0.423959073,0.327662543,2324831000,2.597576536
1.965775461,0.566337476,3.39987912,0.378085829,0.163961655,3373078000,3.768802235
2.098892262,0.678055911,2.063119677,0.749461945,0.241284843,28238496000,31.55139218
1.021960766,0.698427896,4.611608571,1.080356117,0.325805267,267450000,0.298826816
1.43204734,0.622448176,9.096508702,0.732433384,0.27653156,4639851000,5.184191061
7.858680715,0.18024929,18.41308166,0.486566422,0.39886317,8963747000,10.01535978
2.185817216,0.788766489,6.707117043,2.403096933,0.507614603,3438245000,3.841614525
6.713555436,0.143588977,22.15643096,1.02242627,0.875617128,5148062000,5.752024581
2.202511011,0.580116737,7.046687489,1.31058196,0.55029143,6254083000,6.987802235
4.669579406,0.417482134,16.82402478,0.748880124,0.436236052,847871000,0.947341899
1.309654143,0.542179488,7.167312124,0.828797885,0.379440672,2072888000,2.316075978
2.051047469,0.291050093,10,0.339195029,0.240472285,1919837000,2.145069274
1.080744136,0.701806664,11.09986173,1.035025541,0.308637719,2543486000,2.841883799
3.842139869,0.683886063,11.87417262,1.944339605,0.614632847,5130935000,5.732888268
3.027082005,0.771242355,22.78893217,1.086372671,0.248516054,1427984000,1.595512849
3.10533181,0.598149968,5.862607924,0.976989737,0.392603358,8133181000,9.087353073
1.46502101,0.443706172,7.236795212,0.273133464,0.15194246,3193848000,3.568545251
1.835041251,0.753444265,1.823895985,1.170868097,0.288684245,3867142000,4.32082905
2.312729248,0.405569149,93.94473894,1.585505314,0.942473274,12133882000,13.55741006
1.12840197,0.868390541,7.525160407,3.803285866,0.500548396,995077000,1.111817877
1.46727836,0.67892867,10,1.650085839,0.529795255,2276297000,2.543348603
2.206763009,0.27794532,5.52610068,0.397988848,0.28736971,6218702000,6.948270391
1.534834858,0.735015465,10,3.733205548,0.989241737,3800168000,4.245997765
3.844797171,0.248490265,3.635767916,0.587783143,0.441724754,4202488000,4.695517318
1.167636939,0.797513009,10.737701,4.288793911,0.868424976,2328808000,2.602020112
3.354185629,0.722850234,10,0.901384483,0.249818499,9148589000,10.22188715
2.561325947,0.409957729,66.61683099,1.543793494,0.910903419,1511885000,1.689256983
6.436142223,0.334343522,19.30428551,0.47566927,0.316632331,31661310000,35.37576536
2.268039046,0.430689694,3.084383172,0.265457875,0.151127904,1819915000,2.033424581
1.862176829,0.764112573,10.83461033,3.289108023,0.775859229,7536811000,8.421017877
1.261240659,0.949315723,2.708378695,4.670274622,0.236709492,1616082000,1.805678212
1.171263318,0.738253794,5.028233971,3.165742035,0.828620965,10930101000,12.21240335
2.498397667,0.392302249,10,1.398416944,0.849814832,17162061000,19.17548715
1.894903002,0.662552166,10,0.72134205,0.243415313,1351836000,1.510431285
2.543824823,0.719153741,10,0.164606152,0.046229022,810366000,0.905436872
2.097672628,0.350485607,11.52597753,1.257084242,0.816494308,3816903000,4.264696089
1.512327436,0.782371817,10,3.136376368,0.68256389,567397000,0.633963128
1.261761649,0.787434373,2.555020888,1.122836006,0.238676339,773908000,0.864701676
3.713146138,0.204446666,10,0.061123454,0.048626968,3490647000,3.900164246
1.725378377,0.471910054,10,0.413096205,0.218151953,2428075000,2.712932961
2.157350717,0.226282179,10,0.589044879,0.45575452,1603727000,1.791873743
2.40300283,0.407159458,10,0.756196488,0.448303936,2158308000,2.411517318
3.265821838,0.601121373,18.56458509,3.430379256,1.368304967,1969296000,2.200330726
1.776407423,0.493501343,8.325515155,0.597766492,0.302767925,23177847000,25.89703575
1.513833715,0.518369231,10,0.452411278,0.217895192,1224011000,1.367610056
2.784758897,0.285670923,15.96275662,0.429199885,0.306589958,5774823000,6.452316201
4.487316129,0.571262741,5.476256939,0.638154841,0.273600758,10461917000,11.68929274
2.271704126,0.421830693,16.99217032,0.430983508,0.249181436,415818000,0.464601117
1.209766272,0.708934242,22.44578716,4.252968224,1.237893418,355231000,0.396906145
4.993667767,0.067520814,165.830853,0.253672799,0.236544605,1134609000,1.267719553
1.817737625,0.571745687,8.595015901,1.078186762,0.46173813,56074844000,62.65345698
1.487231743,0.613548399,5.916933185,0.572468094,0.221231211,919971000,1.027900559
1.262549131,0.184989446,10,0.253840494,0.206882681,133062000,0.148672626
1.932733657,0.462265192,10,0.803015838,0.431809568,664361000,0.742302793
1.457046054,0.725639352,14.79101339,4.017059488,1.102123046,8008850000,8.948435754
1.454200474,0.469064777,10,0.35402044,0.187961921,3873904000,4.328384358
2.268233024,0.309741548,128.4563467,0.690776189,0.476814103,5013750000,5.601955307
6.18841506,0.286907836,6.164218872,0.448296557,0.319676762,16778665000,18.74711173
4.07669473,0.153724402,17.47337157,0.056276312,0.047625269,8497797000,9.494745251
2.010406985,0.537683586,14.2512295,2.207842738,1.020721937,1857804000,2.075758659
6.222835143,0.09889981,63.9211884,0.076140773,0.068610465,2705016000,3.022364246
1.914819055,0.441694778,10,0.760372428,0.424519897,5045561000,5.637498324
1.257420154,0.951751585,10,2.903410749,0.140084966,1178358000,1.316601117
2.020152504,0.351433986,6.850327919,0.40508931,0.262727159,1002865000,1.120519553
5.463493381,0.337041927,17.78607277,0.655418232,0.434514808,2655725000,2.967290503
5.471978229,0.204431406,10,1.148364734,0.913602917,3059808000,3.418779888
1.595413542,0.586251018,8.493754571,1.54128122,0.637703536,2117986000,2.366464804
5.969115554,0.164073213,39.91094613,0.911945736,0.762319869,1236147000,1.381169832
2.178737558,0.33459057,10,0.357071505,0.237598747,2996998000,3.348601117
4.426492484,0.174838493,17.29644873,0.065541014,0.054081922,4888056000,5.461515084
3.737904832,0.215114916,9.609908901,0.761569706,0.597744703,5731185000,6.403558659
2.933823185,0.260543986,15.38390738,0.772938476,0.571554005,3423774000,3.82544581
1.734402039,0.573634071,6.977581838,0.796502075,0.339601347,3347522000,3.740248045
2.816972546,0.955936298,21.17821612,5.974210093,0.263245815,577383000,0.64512067
1.852045106,0.295049905,10,0.349918388,0.246675001,991029000,1.107294972
2.26284871,0.460744372,10,1.259158385,0.679008245,10490781000,11.72154302
3.196784635,0.361467347,22.64944434,0.821364475,0.524468037,2695692000,3.011946369
2.619259325,0.595923762,10,0.279313242,0.112863844,2831079000,3.16321676
1.169187062,0.717256198,10,1.572006807,0.444475182,2738767000,3.06007486
1.93689312,0.565569282,14.21475808,2.06928717,0.898961911,1891234000,2.113110615
2.371074856,0.363866278,10,0.476542924,0.303145024,3632560000,4.058726257
1.045516894,0.413101354,4.737573386,0.290835081,0.170690715,56644000,0.063289385
1.652087978,0.520083399,10,0.533622107,0.256094108,1924742000,2.150549721
1.918569692,0.517035391,25.69004209,1.194329033,0.576818654,2362079000,2.639194413
1.413323759,0.93499583,1.960427825,2.854868495,0.185578357,621641000,0.69457095
2.924148132,0.31718474,253.2570752,0.530714718,0.362380108,3782881000,4.226682682
2.31241623,0.407638998,18.21775217,0.653427943,0.387065231,7396707000,8.264477095
2.450433059,0.629511033,2.352178424,0.440534707,0.163213249,3937904000,4.399892737
1.88471206,0.695817248,10,1.452882383,0.441941762,1382206000,1.544364246
1.719797699,0.585168148,14.11963171,0.199034231,0.082565739,1134733000,1.267858101
2.647181853,0.340187205,10.61753978,0.275370501,0.18169298,6701365000,7.487558659
2.16338818,0.409321536,10,0.426761822,0.252079018,6252667000,6.986220112
1.064277726,0.914648685,10,0.818264709,0.069839969,480094000,0.536417877
2.810115039,0.453967614,10,0.334460578,0.182626307,5502299000,6.147820112
1.51008143,0.659392787,9.4508783,1.392110362,0.47416283,883105000,0.986709497
1.778562071,0.876988207,12.47678585,1.605041964,0.19743909,4784116000,5.345381006
2.358713978,0.208016503,6.462080148,0.315408745,0.249798521,5824834000,6.508194413
1.08980683,0.908036107,5.914643526,9.261361003,0.851710811,214250000,0.239385475
1.358354545,0.774418546,6.033183585,1.555520026,0.350896469,2202733000,2.46115419
1.827693683,0.590788889,36.98221828,1.330079455,0.544283291,2938935000,3.283726257
1.702240024,0.462122021,23.32666057,0.348024391,0.187194656,5480548000,6.123517318
1.402977482,0.741294919,2.231326148,0.72257848,0.186934724,4756205000,5.314195531
5.834458828,0.53689221,7.833815545,0.742113375,0.343678485,1836287000,2.051717318
2.269949984,0.389714114,8.869904179,0.463353776,0.28277827,6744872000,7.536169832
2.746616614,0.293383423,10,0.460337951,0.325282427,915669000,1.023093855
1.457254551,0.533503199,34.21164693,0.729481606,0.340300835,8600205000,9.609167598
3.2228933,0.129765986,20.348141,0.759670067,0.661090732,1776194000,1.984574302
1.996457918,0.59980685,9.37118873,0.235934836,0.094419505,785445000,0.877592179
23.11361473,0.663571803,21.14210605,0.188158714,0.063301897,766480000,0.856402235
1.613613517,0.583907663,10,0.427991262,0.178083884,942476000,1.05304581
2.461950824,0.376894363,28.75668442,1.242148206,0.773989549,1179768000,1.318176536
1.816193432,0.675969614,10,0.734972348,0.238153374,3269737000,3.65333743
1.830150647,0.289476083,19.12029196,0.494535815,0.351379525,1964901000,2.195420112
6.575355491,0.155659025,49.03739076,0.338897,0.286144624,8056634000,9.001825698
1.804597788,0.435610624,28.24421015,0.845340137,0.477100993,3403546000,3.802844693
2.40194265,0.500655137,10,0.964189264,0.481462956,7942936000,8.874788827
9.805001648,0.340815721,10,0.529883223,0.349290691,427430000,0.477575419
1.338717722,0.804312647,10,1.947349605,0.381071689,142611000,0.159341899
1.450876727,0.635261638,12.11043137,1.151088947,0.419846297,1579152000,1.764415642
1.649983563,0.589209172,10,2.054544099,0.843987873,3270222000,3.65387933
2.141767357,0.448422364,12.70868342,0.533503239,0.294268456,3252805000,3.634418994
1.168804741,0.846370384,7.505139509,1.070395652,0.164444474,1199567000,1.340298324
2.025051338,0.248279155,34.27677821,0.710682148,0.534234585,1185518000,1.324601117
10.19854476,0.087982253,54.28294499,0.422897897,0.385690387,5323529000,5.948077095
3.479139551,0.441070566,5.475998774,0.518438487,0.28977053,5116235000,5.716463687
2.77899729,0.359842021,38.0475804,0.157347594,0.100727318,2383481000,2.663107263
1.798186698,0.694087128,29.56428556,2.203226471,0.673995338,1312717000,1.466722905
1.802879659,0.679723743,5.754759861,1.064793757,0.341028159,2763014000,3.08716648
2.11253703,0.741669069,4.187611692,1.206412792,0.31165374,19277007000,21.53855531
4.185257592,0.562256451,6.181504199,0.599208535,0.262299671,2354329000,2.630535196
4.884407605,0.271498379,9.370636427,0.662557657,0.482674327,1517875000,1.695949721
2.099139221,0.421329255,12.01175885,0.268199784,0.155199369,3789621000,4.234213408
33.11260455,0.030166032,10,0.112920488,0.109514125,7179415000,8.021692737
16.47664557,0.350652872,3.039451604,0.48371991,0.314102134,28958042000,32.35535419
1.67775455,0.418297938,4.845613036,0.262540762,0.152720503,319341000,0.356805587
5.685252717,0.238116551,14.0715828,0.459813912,0.350324609,2778978000,3.105003352
2.066613647,0.401525726,10,0.48582879,0.290756032,2778872000,3.104884916
2.193730202,0.769273919,7.638613879,1.693955653,0.39083975,7730290000,8.637195531
1.856282753,0.548529391,14.82251231,1.150999983,0.519642663,3050813000,3.408729609
1.241973995,0.817133206,10,3.811741854,0.697041012,1526416000,1.705492737
1.81555846,0.422842295,10,0.267240662,0.154240007,1083909000,1.211071508
1.971248229,0.263158888,6.507995197,0.493782726,0.363839413,3455539000,3.86093743
2.608030713,0.472180974,2.709256014,0.272352374,0.143752765,4332567000,4.840856983
1.355959076,0.642372795,13.31898062,1.12473735,0.402236675,2059686000,2.30132514
2.384675006,0.411144066,10,1.164841128,0.685923611,3939201000,4.401341899
2.48778534,0.300718115,9.100197023,0.406644018,0.284358795,3669932000,4.100482682
1.313377915,0.722645467,3.620714203,1.267101126,0.351436242,1512249000,1.689663687
59.59553386,0.613550268,10,0.126198709,0.048769457,6759405000,7.552407821
1.880880162,0.517989346,8.708843749,0.519802054,0.250550128,2742357000,3.064086034
5.201469847,0.214548911,10,0.405042276,0.318140896,7417653000,8.287880447
1.449731011,0.56713327,26.8539939,1.15076909,0.498129652,7716039000,8.621272626
2.348321904,0.500387759,10,0.438196618,0.218928394,5269242000,5.887421229
2.568635997,0.505915416,10,0.693214857,0.342506775,1151680000,1.286793296
1.177968284,0.788811505,3.162707578,1.187266558,0.250737038,3685487000,4.11786257
1.133408754,0.827327859,19.81046946,3.627153027,0.626308278,479359000,0.535596648
3.259963622,0.426783399,40.10606094,1.731934155,0.99277341,1232548000,1.377148603
3.894445373,0.48032155,10,0.152787492,0.079400367,5367199000,5.996870391
5.491551742,0.148155632,10,0.352143568,0.299971515,4081509000,4.560345251
1.554759516,0.487090527,7.445551051,0.503933465,0.258472248,1206643000,1.348204469
1.038900831,0.796390084,4.924968602,2.133768315,0.434456388,152632000,0.170538547
2.448326319,0.365703452,17.93128267,0.547833416,0.347488844,4568896000,5.104911732
2.152395239,0.472453856,7.173065341,0.79799511,0.420979244,6217238000,6.946634637
3.842449964,0.596844683,8.467480103,1.098878045,0.443018526,1916141000,2.140939665
5.47138589,0.455487399,10,1.118800799,0.609201133,522316000,0.583593296
2.062031841,0.574230694,31.05235974,6.608347523,2.813631541,5902705000,6.595201117
1.46909488,0.394775476,10,0.885618435,0.535997996,386628000,0.431986592
1.830067363,0.48859381,10,0.740899845,0.378900767,1822598000,2.036422346
2.45524254,0.626312352,11.91195926,1.515967534,0.566498342,2099947000,2.346309497
2.005027037,0.637611913,4.93813167,1.216676643,0.440909122,3094629000,3.457686034
1.560100718,0.5822573,19.53618753,1.286276104,0.537332453,3669189000,4.099652514
1.375726395,0.590053301,2.729688646,0.412863272,0.169251935,2002137000,2.237024581
3.11332589,0.307675716,10,1.178937253,0.816206889,569759000,0.636602235
6.084527184,0.183387895,10,0.443385088,0.36207363,5368737000,5.998588827
7.702246431,0.101164304,92.68511036,0.307527816,0.276416979,8271182000,9.241544134
2.45325231,0.367217292,10,1.041713261,0.659178138,5890719000,6.581808939
1.860094831,0.545956454,10,0.793824548,0.360430912,6780383000,7.575846927
1.756644175,0.37783639,4.745165906,0.448356672,0.278951205,560009000,0.62570838
1.327087005,0.708108866,7.048491439,0.644134477,0.188017143,7101541000,7.934682682
1.509251592,0.509732961,9.209123398,0.587965408,0.28826006,4335297000,4.843907263
7.606189083,0.203450576,3.893879415,0.118570046,0.094446902,2684709000,2.99967486
10.46078305,0.108260753,42.27099141,0.443961436,0.395897837,3808249000,4.255026816
2.63896438,0.447268081,10.82478069,0.788536652,0.435849377,3869944000,4.323959777
1.402328613,0.606013276,19.11868629,0.765658103,0.301659128,22658480000,25.31673743
1.503585564,0.343787899,6.605551373,0.29523913,0.19373949,6353099000,7.098434637
7.988561492,0.771604848,7.014251166,0.743051703,0.169709407,3066448000,3.426198883
2.478214632,0.190949694,45.57911534,0.35188823,0.28469528,2394993000,2.675969832
2.127792402,0.527234463,10.80410017,1.393198463,0.658656219,5517642000,6.164963128
1.425486899,0.374544356,5.713468172,0.415483883,0.25986674,2368803000,2.646707263
17.96108271,0.060487331,26.1524898,0.13818277,0.129824463,3257783000,3.639981006
1.016655827,0.539277298,10,0.346307226,0.159551601,298085000,0.333055866
2.568848967,0.362448258,30.82021119,0.864348298,0.551066763,8839987000,9.877080447
1.089067344,0.684444791,2.943991173,1.492295633,0.470901661,2376704000,2.655535196
2.490569231,0.318782376,4.683928216,0.228326446,0.155539999,2175137000,2.43032067
3.695852352,0.375998532,62.91157833,0.175370759,0.109431611,3597526000,4.019582123
1.155243313,0.718531361,10,1.800291344,0.506725555,564286000,0.630487151
5.485891029,0.012022066,11.34064766,0.026519648,0.026200828,241480000,0.269810056
1.556665012,0.630333279,4.410480087,0.609880156,0.225452397,12430082000,13.88835978
1.530872607,0.655228848,5.537315279,1.097596988,0.378419778,10403253000,11.62374637
2.053673538,0.432225613,33.06257937,1.421405068,0.807037391,7684007000,8.585482682
1.358242198,0.462950811,12.27640618,0.93789087,0.503693531,2613547000,2.920164246
1.549578216,0.203061423,10,0.402501354,0.320768856,671689000,0.750490503
2.046566274,0.478425625,10,0.743847023,0.387971547,4040132000,4.514113966
1.588620779,0.314078469,5.557552571,0.257506085,0.176628968,7963457000,8.897717318
5.466663664,0.905853207,440.5970973,3.591930408,0.338168729,4065392000,4.54233743
2.332990438,0.422174729,17.0934237,0.79476855,0.459237353,2253427000,2.517795531
3.946902335,0.198526726,50.76308937,0.435889425,0.349353725,2771320000,3.096446927
1.234083493,0.395690772,10.36950818,0.53327793,0.322264774,2062876000,2.304889385
4.75545291,0.210957243,10,0.033968725,0.026802777,918734000,1.026518436
3.504627258,0.285681241,408.1563035,0.127585546,0.091136749,3916408000,4.37587486
2.568320877,0.249849963,10,0.444692372,0.333586,12539221000,14.01030279
2.761209999,0.283892169,10,0.367413698,0.263107827,1754690000,1.960547486
8.914566242,0.099466015,4.887702219,0.044950914,0.040479826,3122795000,3.489156425
2.049026528,0.607849242,5.515008522,0.840836472,0.32973466,4185341000,4.676358659
6.625635431,0.205685838,9.575635472,0.329141611,0.261441843,44634821000,49.87130838
1.434079949,0.306149067,8.778072591,0.536374565,0.372163992,3059853000,3.418830168
1.273540525,0.778415251,8.766743157,1.427474572,0.316306595,3996618000,4.465494972
1.046223703,0.627359398,1.473010172,0.289042441,0.107708949,1163439000,1.299931844
1.472708422,0.390130091,34.3218486,0.591562221,0.360775998,2265968000,2.531807821
3.981348741,0.686562757,13.70508228,1.558364718,0.488449541,7797339000,8.712110615
2.461197279,0.308880229,8.228123883,0.556547837,0.384641214,754422000,0.842929609
1.84645332,0.40208364,53.68251391,0.532140812,0.318175697,5304844000,5.9272
2.111426174,0.608077913,7.311572255,1.97188563,0.772825531,2463465000,2.75247486
4.191885361,0.204896596,6.506930853,0.301313948,0.239575746,5631421000,6.292090503
3.744499156,0.337736707,17.96557291,1.368333217,0.906196863,3739929000,4.17869162
1.953800823,0.725047167,10,2.711494312,0.745533043,750667000,0.838734078
3.115172195,0.394077702,10,0.517394817,0.313501057,9308729000,10.40081453
1.484221952,0.709224994,10,0.992744265,0.28866522,921179000,1.029250279
2.340181609,0.419830105,1234.979065,2.020376556,1.172161653,2154224000,2.40695419
1.485209188,0.72883878,4.031247368,2.008808187,0.54471088,5308435000,5.931212291
2.570221986,0.32024622,10,0.36177717,0.245919399,2971229000,3.319808939
1.654014783,0.499788974,10,0.838514138,0.419434017,2564528000,2.865394413
3.314474612,0.237708297,176.8283164,0.552593137,0.421237163,5148153000,5.752126257
8.344157432,0.140211263,21.78186204,0.113126104,0.09726455,17480211000,19.53096201
3.029408868,0.312861718,33.04469482,0.334631648,0.229938216,4821567000,5.387225698
2.842184145,0.427170884,17.40916247,1.392868571,0.797875672,16996632000,18.99065028
2.755116921,0.507460751,13.65513334,1.036180935,0.51035978,2.22182E+11,248.2479162
1.580573398,0.459797473,10,0.758997521,0.410012379,379976000,0.42455419
1.125094187,0.573214479,10,0.034485329,0.014717839,51964000,0.058060335
1.305566013,0.494912819,4.262385708,1.151935208,0.581827708,323034000,0.360931844
2.754128792,0.292785367,10,0.155556264,0.110011666,21658037000,24.19892402
1.741556311,0.633875987,3.239998788,0.551557712,0.201938523,1055268000,1.179070391
2.51015678,0.336048888,11.21236384,0.295105485,0.195935615,6387788000,7.137193296
1.223269974,0.799837769,25.01312478,1.273128119,0.254832164,4027033000,4.499478212
2.309498542,0.41412187,21.00292575,1.080091932,0.632802241,5818085000,6.500653631
1.41441979,0.645545305,5.553975668,1.098822055,0.389482637,3358223000,3.752204469
1.76336269,0.320782376,6.331545806,0.202792184,0.137740025,619736000,0.692442458
6.677878988,0.123172059,22.06467053,0.157169039,0.137810205,3570432000,3.989309497
1.686142895,0.510310158,6.563815672,0.62700752,0.307039214,2359255000,2.636039106
1.935894075,0.538355412,10,0.048670883,0.02246865,2056324000,2.297568715
1.675323052,0.443391003,10,0.580672393,0.323207478,5241686000,5.856632402
2.114846824,0.482732028,15.56112734,0.493466403,0.255254366,19238488000,21.49551732
1.715515535,0.650456986,10,2.893046382,1.011244153,28704326000,32.07187263
6.446515651,0.194416495,19.91616724,0.17478543,0.14080426,5874895000,6.564128492
2.908417528,0.25207141,1523.537565,0.565394586,0.422874775,10220219000,11.41923911
2.078084343,0.538618427,13.43162887,0.468449076,0.216133771,14501416000,16.20269944
1.627146994,0.32398091,11.63216691,0.40418683,0.273238013,799016000,0.892755307
1.152637682,0.308029594,10,0.064809233,0.044846071,77659000,0.086769832
3.272284156,0.637170407,11.2430791,0.438746015,0.159190038,750081000,0.83807933
1.852498042,0.69387586,6.790215911,1.310993608,0.40132679,3427407000,3.829505028
1.501597622,0.72746769,10,0.800450024,0.218148494,10712021000,11.96873855
4.423827709,0.593440973,10,0.217226077,0.088315223,4964266000,5.546665922
2.775514098,0.298601965,10,0.514062421,0.360562372,3210078000,3.58667933
1.033036541,0.818271359,10,1.466583809,0.266520282,20077000,0.022432402
2.185616149,0.513805579,3.703847456,0.597369693,0.290437812,9894013000,11.05476313
12.32132294,0.660599891,0,0,0,16294248000,18.20586369
2.46379521,0.395238619,10,0.520546776,0.314806588,1121232000,1.252773184
2.928061224,0.320248969,10,0.713051143,0.48469725,3756594000,4.197311732
1.480451796,0.479942932,18.45417068,0.735057756,0.382271981,1481267000,1.655046927
1.099542001,0.497551574,13.08457675,0.637708446,0.320415605,785732000,0.877912849
2.218777841,0.367657844,81.9534945,0.182733131,0.115549862,11325838000,12.6545676
1.260153371,0.677203815,5.48771704,0.83710408,0.270214003,5190194000,5.799099441
2.901182265,0.453535165,10,0.522517507,0.285537443,2544472000,2.842985475
4.449742459,0.160298787,18.24251341,0.126151749,0.105929776,2416448000,2.699941899
3.70865486,0.509983238,5.142132675,0.148116525,0.07257958,1024611000,1.14481676
7.445837923,0.744984481,27.98589667,0.763094772,0.19460101,5933252000,6.629331844
2.121621157,0.407299598,9.206508485,0.789339275,0.467841705,2056581000,2.297855866
